EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,
LCL,,,,,,,,,,shares traded on avg,,realized vol,,,Company description
Ticker,Name,Market Cap,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,Country,Primary Exchange Name,volume avg 20d,volume avg 3m,volatility 30d,volatility 60d,volatility 90d,CIE_DES
WWNTF US Equity,WANT WANT CHINA HOLDINGS LTD,11297817600,11297817600,0.910000026226044,20.7999858856201,9.16507233534305,20767973376,CH,OTC US,5020,2096.5,#N/A N/A,#N/A N/A,#N/A N/A,"Want Want China Holdings Limited manufactures and trades rice crackers, snack food, beverages, and packing materials. The Company also manufactures wheat, flour, and raw materials for the manufacture of snack foods. Most of the company's production facilities are located in China and Taiwan."
WRK US Equity,WESTROCK CO,11279419392,11279419392,43.6800003051758,11.2566356658936,1.79445458052154,18288999936,US,New York,2485681,2408983.5,21.0338997354912,23.0774789408531,25.6246477777418,"WestRock Company provides corrugated packaging solutions. The Company offers merchandising displays, paperboard, folding cartons, kraft papers, protective packaging, and pulp. WestRock serves customers worldwide."
BIO US Equity,BIO-RAD LABORATORIES-A,11274749952,11274749952,376.890014648438,94.9018859863281,1.85390803225991,2304078016,US,New York,184706.546875,227848.171875,28.1354911098934,27.276814140544,26.4906641151758,"Bio-Rad Laboratories, Inc. operates a chain of laboratories. The Company manufacturers and distributes life science research products, clinical diagnostics, and analytical instrumentation. Bio-Rad Laboratories products and systems separate complex chemical and biological materials, as well as identify, analyze, and purify their components."
BIO/B US Equity,BIO-RAD LABORATORIES -CL B,11274749952,11274749952,375.440002441406,94.9018859863281,1.58008556316285,2304078016,US,New York,1574.65002441406,575.640625,#N/A N/A,#N/A N/A,#N/A N/A,"Bio-Rad Laboratories, Inc. operates a chain of laboratories. The Company manufacturers and distributes life science research products, clinical diagnostics, and analytical instrumentation. Bio-Rad Laboratories products and systems separate complex chemical and biological materials, as well as identify, analyze, and purify their components."
JNK US Equity,SPDR BBG BARC HIGH YIELD BND,11267593216,11267593216,110.169998168945,,0.575129859551304,,US,NYSE Arca,3941019.25,4601372.5,2.93614886951998,3.11494266854296,3.32357477759625,SPDR Bloomberg Barclays High Yield Bond ETF is an exchange-traded fund incorporated in the USA. The Fund seeks investment results that correspond to the price and yield of the Bloomberg Barclays High Yield Very Liquid Bond Index.
PKI US Equity,PERKINELMER INC,11256733696,11256733696,101.319999694824,38.7167091369629,4.41820228261729,2834526016,US,New York,472425.5,562187.875,14.4254296665644,16.6271125304554,20.0638796222053,"PerkinElmer, Inc. provides technology, services, and solutions to the diagnostics, research, environmental, industrial and laboratory services market. The Company's products include equipment used for genetic screening and drug discovery, optoelectronics, analytical instruments, image detection systems, and fluid containment products."
VMBS US Equity,VANGUARD MORTGAGE-BACKED SEC,11253723136,11253723136,53.3699989318848,,0.376153413253766,,US,NASDAQ GM,1335561.25,992323.9375,2.00012133403039,1.97326682869803,1.92377516690574,Vanguard Mortgage-Backed Securities ETF is an exchange-traded funds incorporated in the USA. The Fund seeks to track the performance of the Bloomberg Barclays Capital US MBS Float Adjusted Index.
ACWI US Equity,ISHARES MSCI ACWI ETF,11253303296,11253303296,81.3099975585938,,2.5993660045347,,US,NASDAQ GM,1961249.5,1938822.875,7.28461014232266,6.86069093998332,8.64346009404075,"iShares MSCI ACWI ETF is an exchange-traded fund incorporated in the USA. The ETF tracks the performance of the MSCI All Country World Index and holds over 1200 equities in developed and emerging markets. The ETF weights its holdings using a representative sampling indexing strategy, generally investing at least 90% of its assets in the underlying index."
MTLHY US Equity,MITSUBISHI CHEMICAL-UNSP ADR,11250315264,11250315264,37.3445014953613,10.3632955551147,-1.90569531200056,3829048999936,JN,OTC US,179.25,1291,#N/A N/A,#N/A N/A,#N/A N/A,Mitsubishi Chemical Holdings Corporation is a holding company established through the merger of Mitsubishi Chemical and Mitsubishi Pharma. The Company manages operation of its subsidiaries.
AVY US Equity,AVERY DENNISON CORP,11249509376,11249509376,134.720001220703,23.259973526001,2.98119070335991,7065900032,US,New York,503227.6875,552296.75,12.1619226518849,12.8465128894679,19.1648126090697,"Avery Dennison Corporation produces pressure-sensitive materials and a variety of tickets, tags, labels, and other converted products. The Company's pressure sensitive products are used in labeling, decorating, and specialty applications. Avery Dennison's non-pressure sensitive products include tickets, tags, RFID inlays, and services for retailers, apparel manufacturers, and brand owners."
HUNGF US Equity,HUANENG POWER INTL INC-H,11230252032,11230252032,0.488400012254715,14.0387306213379,-5.89595027203951,171418099712,CH,OTC US,49.0499992370606,381.203125,#N/A N/A,#N/A N/A,#N/A N/A,"Huaneng Power International, Inc. provides electricity generation services. The Company offers electricity transmission, electricity distribution, power transformation, and other related services. Huaneng Power International provides services in China."
ALSMY US Equity,ALSTOM SA-UNSPON ADR,11224863744,11224863744,5,30.994945526123,6.60980680164989,8202000128,FR,OTC US,10818.150390625,12834.109375,14.8717428075274,20.4084450401376,20.9565531097503,"Alstom SA develops systems, equipment, and services for railway transportation. The Company offers rolling stock, signaling, tracks, clever, motors, bogies, traction, switchgear, auxiliary converters, traction transformers, dispen dampers, and sliding doors, as well as maintenance, repairing, designing, and manufacturing services. Alstom serves customers worldwide."
HNP US Equity,HUANENG POWER INTL-SPONS ADR,11220806656,11220806656,20.2600002288818,14.0387306213379,0.84619250872453,171418099712,CH,New York,11399.400390625,13312.953125,17.1921544925228,19.6581541952405,26.948671387636,"Huaneng Power International, Inc. provides electricity generation services. The Company offers electricity transmission, electricity distribution, power transformation, and other related services. Huaneng Power International provides services in China."
PUBGY US Equity,PUBLICIS GROUPE-ADR,11209070592,11209070592,11.6549997329712,10.1543664932251,2.95936437436604,10093999616,FR,OTC US,133736.703125,181321.375,17.6453982611649,15.2927917041493,26.555899192592,"Publicis Groupe operates as an advertising company. The Company offers a various range of media activities which includes mobile and interactive online communication, television, magazines and newspapers, cinema, and radio. Publicis Groupe also offers direct marketing, customer relationship management, sales promotion, and human resources. Publicis Groupe serves customers globally."
NBL US Equity,NOBLE ENERGY INC,11206521856,11206521856,23.4300003051758,,-5.67632785326377,4488000000,US,NASDAQ GS,4780531,5113768,30.8412269151652,37.9780772805022,38.6868977507519,"Noble Energy, Inc. is an independent energy exploration and production company. The Company explores for and produces crude oil, natural gas, and natural gas liquids. Noble Energy operates primarily in the Rocky Mountains, Mid-continent, and deep-water Gulf of Mexico areas in the US, with key international operations offshore Israel, the North Sea and West Africa."
SNMYF US Equity,SUNCORP GROUP LTD,11197243392,11197243392,8.88000011444092,15.6936779022217,-1.33333206176758,14384000000,AU,OTC US,123.550003051758,1167.84375,#N/A N/A,#N/A N/A,#N/A N/A,"Suncorp Group Ltd. offers retail and business banking, life and general insurance, superannuation and funds management services.  The Company's services include personal banking and loans, personal insurance products, credit cards, pension savings accounts, term deposits, property development finance, commercial lending, investments and lease financing."
TMNSF US Equity,TEMENOS AG - REG,11191720960,11191720960,153.956207275391,58.5174674987793,-0.788945112488226,921878000,SZ,OTC US,6.05000019073486,53.84375,#N/A N/A,#N/A N/A,#N/A N/A,"Temenos AG provides integrated software solutions. The Company offers analytics, channels, financial crime mitigation, funds and securities, risk and compliance, and front office and digital banking suits for the management of administrative tasks at banks and financial services companies. Temenos operates worldwide."
ELAN US Equity,ELANCO ANIMAL HEALTH INC,11190120448,11190120448,30,38.5697822570801,1.86756951718887,3083299968,US,New York,5593930,4251944,27.9678644008124,26.8798079736484,25.6143717706007,"Elanco Animal Health Incorporated operates as an animal health care company. The Company develops, manufactures, and markets products for companion and food animals. Elanco Animal Health serves clients worldwide."
DUAVF US Equity,DASSAULT AVIATION SA,11187262464,11187262464,1340,13.6242618560791,2.68199233716475,6464733184,FR,OTC US,1,0.828125,#N/A N/A,#N/A N/A,#N/A N/A,Dassault Aviation SA manufactures aircraft.  The Company manufactures the Mirage and Rafale military jets and the Falcon series executive jets.
HLPPY US Equity,HANG LUNG PROPERTIES-SP ADR,11181328384,11181328384,12.4300003051758,12.4425640106201,13.1028258785042,8461999872,HK,OTC US,20691.44921875,23340.46875,15.3787817384361,17.7401314438124,19.4767114210499,"Hang Lung Properties Limited, through its subsidiaries, invests in, develops, and manages properties. The Company also manages parking lots. Hang Lung Properties serves customers in Hong Kong."
VST US Equity,VISTRA ENERGY CORP,11180824576,11180824576,22.9400005340576,41.4770469665527,-0.217482547013159,11510999808,US,New York,4848942.5,4682926,19.1284744466351,21.9415987715001,19.7438645731762,"Vistra Energy Corp. operates as a power company. The Company offers electricity and power generation, distribution, and transmission solutions. Vistra Energy serves customers in the United States."
MYL US Equity,MYLAN NV,11179429888,11179429888,21.6599998474121,16.9534378051758,7.76119122555119,11387400192,US,NASDAQ GS,6935960.5,6701428,31.8786416591438,38.4236140871754,36.2623521707777,"Mylan NV is a global generic and specialty pharmaceuticals company. The Company operates an active pharmaceutical ingredient manufacturer and runs a specialty business focused on respiratory, allergy, and psychiatric therapies."
SOLVY US Equity,SOLVAY SA-SPONSORED ADR,11169961984,11169961984,10.5500001907349,94.458625793457,-6.73455084657382,11344999936,BE,OTC US,1343.15002441406,5372.046875,#N/A N/A,#N/A N/A,#N/A N/A,"Solvay SA manufactures chemicals and plastics. The Company produces soda ash, hydrogen peroxide, functional polymers, silica, surfactants, food and fragrance flavors, and other specialty polymers. Solvay offers its products to numerous industries, including the aerospace, alternative energy, automotive, chemical, construction, consumer goods, food and beverage, and oil and gas markets."
KLPEF US Equity,KLEPIERRE,11168305152,11168305152,36.9000015258789,24.8566379547119,-2.64108974668663,1490000000,FR,OTC US,828.450012207031,407.171875,#N/A N/A,#N/A N/A,#N/A N/A,Klepierre SA is a property developer in the retail property market. The Company owns and manages shopping centers in continental Europe and opted for the SIIC legal status in 2003.
ATEYY US Equity,ADVANTEST CORP- SPON ADR,11167756288,11167756288,55.9599990844727,22.3946132659912,-2.67826246178669,276629995520,JN,OTC US,3420.75,2679.640625,37.7894929771045,50.531825282326,43.1423892330877,"Advantest Corporation produces semiconductor testing devices and electronic measuring instruments. The Company's products include large-scale integration (LSI) test systems, memory test systems, dynamic test handlers, network analyzers, electronic meters, optical testing devices, and signal sources."
KPCPY US Equity,KASIKORNBANK PCL-UNSPON ADR,11164558336,11164558336,18.6599998474121,8.73786449432373,-6.93266554883032,197456654336,TH,OTC US,73265.5,64154.578125,30.7390923014329,33.8730226481554,30.838986192199,"Kasikornbank Public Company Limited provides commercial banking services including personal and commercial banking, international trade, as well as investment banking services, to its customers throughout Thailand.  The Bank has foreign branches in Los Angeles, Hong Kong, Cayman Islands, and Shenzhen; and representative offices in Shanghai, Beijing, and Kunmin."
RANJY US Equity,RANDSTAD NV-UNSP ADR,11154021376,11154021376,30.4249992370605,16.1681289672852,0.346304562312549,23782000640,NE,OTC US,1814.05004882813,1417.265625,14.6076817984777,14.8918470609738,21.2522336893815,"Randstad NV provides temporary employment services. The Company places workers for temporary assignments in educational, secretarial and banking, information technology, engineering, and finance positions. Randstad operates worldwide."
DVDCY US Equity,DAVIDE CAMPARI-MI-UNSPON ADR,11151360000,11151360000,9.60000038146973,35.9760322570801,5.37871287880161,1781700032,IT,OTC US,1351.55004882813,877.15625,#N/A N/A,#N/A N/A,#N/A N/A,"Davide Campari - Milano S.p.A. is a global producer and distributor of branded spirits, wines, and soft drinks. The Company's products include aperitifs, vodka, tequila, liquors, vermouths, and various wines, as well as flavored sodas."
TRYIY US Equity,TORAY INDUSTRIES-UNSPON ADR,11151175680,11151175680,13.6700000762939,15.9146976470947,1.5979201323449,2319995011072,JN,OTC US,53256,245388.5,17.027558311586,21.6287357846515,22.9263727628856,"Toray Industries, Inc. manufactures yarns, synthetic fibers, and man-made leather used as apparel and industrial materials. The Company also makes chemical products such as polyester films, engineering plastics, and resin materials. Toray develops information equipment such as electronic circuit and liquid crystal color filter."
SHTDY US Equity,SINOPHARM GROUP CO-UNSP ADR,11149654016,11149654016,18.7600002288818,12.5844602584839,2.96378120679481,398704754688,CH,OTC US,15889.2001953125,15021.96875,20.5466039806521,22.4426443822491,23.0148772191368,"Sinopharm Group Co. Ltd. provides pharmaceutical supply chain services. The Company offers pharmaceutical manufacturing, pharmaceutical distribution, medical devices marketing, logistics and delivery, and other services. Sinopharm Group markets its products throughout China."
BAH US Equity,BOOZ ALLEN HAMILTON HOLDINGS,11146192896,11146192896,79.4000015258789,26.9071636199951,11.6266056400888,7087944960,US,New York,877317.375,1196309.5,17.1966230498776,21.7397133765895,22.7030090701877,"Booz Allen Hamilton Holding Corporation provides management and technology consulting services to the U.S. government in the defense, intelligence, and civil markets. The Company offers economic and business analysis, information technology, intelligence and operations analysis, modeling and simulation, organization, and other consulting services."
CHUEF US Equity,CHUBU ELECTRIC POWER CO INC,11142599680,11142599680,14.6999998092651,7.47359848022461,0,3119958982656,JN,OTC US,0,1262.234375,#N/A N/A,#N/A N/A,#N/A N/A,"Chubu Electric Power Co., Inc. provides energy services. The Company generates, transmits, distributes, and sells electricity, as well as supplies gas. Chubu Electric Power serves customers in Japan."
LBGUF US Equity,LUNDBERGS AB-B SHS,11142203392,11142203392,,23.6303634643555,,21331000320,SW,OTC US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,"L E Lundbergforetagen AB is a real estate and investment company.  The Company owns,  develops, rents out, and manages commercial and residential properties located in central Sweden.  Lundbergs is also a long term investor in mostly publicly traded Swedish companies.  The Company takes an active ownership role in the companies.  Moreover Lundbergs is engaged in securities trading."
SHTDF US Equity,SINOPHARM GROUP CO-H,11132521472,11132521472,3.66000008583069,12.5844602584839,4.27350700213633,398704754688,CH,OTC US,725.950012207031,779.609375,#N/A N/A,#N/A N/A,#N/A N/A,"Sinopharm Group Co. Ltd. provides pharmaceutical supply chain services. The Company offers pharmaceutical manufacturing, pharmaceutical distribution, medical devices marketing, logistics and delivery, and other services. Sinopharm Group markets its products throughout China."
WWNTY US Equity,WANT WANT CHINA-UNSPON ADR,11128971264,11128971264,44.8199996948242,20.7999858856201,2.2354004079046,20767973376,CH,OTC US,26.6499996185303,31.953125,#N/A N/A,#N/A N/A,#N/A N/A,"Want Want China Holdings Limited manufactures and trades rice crackers, snack food, beverages, and packing materials. The Company also manufactures wheat, flour, and raw materials for the manufacture of snack foods. Most of the company's production facilities are located in China and Taiwan."
ALFVY US Equity,ALFA LAVAL AB-UNSPON ADR,11088327680,11088327680,26.4349994659424,19.7805633544922,5.1511539687116,44762000384,SW,OTC US,14345.25,13360.265625,19.1239030934839,26.8104606088465,26.8218534067514,"Alfa Laval AB provides specialized products and engineering solutions. The Company's product line includes equipment and systems for heating, cooling, separation, and transportation of products such as oil, water, chemicals, beverages, starch, foodstuffs, and pharmaceuticals.  Alfa Laval sells and markets worldwide."
UI US Equity,UBIQUITI INC,11084006400,11084006400,170.580001831055,32.873893737793,-9.73647704120624,1202104992,US,New York,257532.5,261420.5,28.6171178231106,69.8421065886018,58.697590684592,"Ubiquiti Inc. provides wireless networking products and solutions. The Company offers radios, antennas, and management tools that have been designed to deliver carrier class performance for wireless networking and other applications in the unlicensed radio frequency. Ubiquiti operates in the State of New York."
TRYIF US Equity,TORAY INDUSTRIES INC,11077758976,11077758976,6.78999996185303,15.9146976470947,2.10526111996785,2319995011072,JN,OTC US,2580.19995117187,1432.03125,#N/A N/A,#N/A N/A,#N/A N/A,"Toray Industries, Inc. manufactures yarns, synthetic fibers, and man-made leather used as apparel and industrial materials. The Company also makes chemical products such as polyester films, engineering plastics, and resin materials. Toray develops information equipment such as electronic circuit and liquid crystal color filter."
XLU US Equity,UTILITIES SELECT SECTOR SPDR,11060407296,11060407296,66.7600021362305,,3.31166712889319,,US,NYSE Arca,13018652,15016918,8.83280913602413,10.1630014207291,9.85434618456047,"Utilities Select Sector SPDR Fund is an exchange-traded fund incorporated in the USA.  The Fund's objective is to provide investment results that correspond to the performance of The Utilities Select Sector Index. The Index includes communication services, electrical power providers and natural gas distributors."
BKHPF US Equity,BANK HAPOALIM BM,11050519552,11050519552,8.27649974822998,18.1346015930176,2.11598045255821,15620999680,IS,OTC US,409.75,231,#N/A N/A,#N/A N/A,#N/A N/A,"Bank Hapoalim B.M. attracts deposits and offers personal, corporate and institutional banking services.  The Bank offers corporate finance, cash management, foreign exchange, investment advice, loans, securities brokerage, custody services, investment banking, foreign trade financing, and treasury services.  Bank Hapoalim operats in Israel, the Americas, and Europe."
FWONA US Equity,LIBERTY MEDIA CORP-LIBERTY-A,11036312576,11036312576,45.6699981689453,,4.31703847041265,1980000000,US,NASDAQ GS,71064.296875,85859.359375,21.0576649473212,25.5755789368696,23.751696758143,"Liberty Media Corp-Liberty Formula One operates as a media company. The Company focuses on digital media, communication, and entertainment businesses. Liberty Media Corp-Liberty Formula One conducts business in the United States."
FWONK US Equity,LIBERTY MEDIA CORP-LIBERTY-C,11036312576,11036312576,48.0499992370605,,4.53605803883645,1980000000,US,NASDAQ GS,850692.1875,800345.3125,20.4246506034261,25.3000683927742,23.7384241215014,"Liberty Media Corp-Liberty Formula One operates as a media company. The Company focuses on digital media, communication, and entertainment businesses. Liberty Media Corp-Liberty Formula One conducts business in the United States."
FWONB US Equity,LIBERTY MEDIA CORP-LIBERTY-B,11036312576,11036312576,43,,0,1980000000,US,OTC US,0,5.90625,#N/A N/A,#N/A N/A,#N/A N/A,"Liberty Media Corp-Liberty Formula One operates as a media company. The Company focuses on digital media, communication, and entertainment businesses. Liberty Media Corp-Liberty Formula One conducts business in the United States."
BMXMF US Equity,BIOMERIEUX,11013511168,11013511168,93.0500030517578,39.4313049316406,4.60933810475712,2527200000,FR,OTC US,104.150001525879,66.1875,#N/A N/A,#N/A N/A,#N/A N/A,"BioMerieux designs, develops, manufactures, and markets systems in the field of in vitro diagnostics for medical and industrial applications. The Company is specialized in the diagnosis of infectious diseases and pathologies. BioMerieux is also active in the analysis of food, pharmaceuticals and environmental samples to determine their microbiological quality."
TRMB US Equity,TRIMBLE INC,10996761600,10996761600,44.1399993896484,37.1162338256836,5.87671106654786,3225800064,US,NASDAQ GS,997057.8125,1007441.875,19.4847153386889,19.934865979339,20.8011161526507,"Trimble Inc. provides advanced location-based software solutions. The Company integrates its positioning expertise in GPS, laser, optical and inertial technologies with application software, wireless communications, and services to provide complete commercial solutions. Trimble operates worldwide."
MTLHF US Equity,MITSUBISHI CHEMICAL HOLDINGS,10995903488,10995903488,7.30000019073486,10.3632955551147,-4.45025761377575,3829048999936,JN,OTC US,150.850006103516,793.984375,#N/A N/A,#N/A N/A,#N/A N/A,Mitsubishi Chemical Holdings Corporation is a holding company established through the merger of Mitsubishi Chemical and Mitsubishi Pharma. The Company manages operation of its subsidiaries.
TSCO US Equity,TRACTOR SUPPLY COMPANY,10985058304,10985058304,92.7900009155273,20.3643245697021,-0.695635176472198,8293417088,US,NASDAQ GS,1312791.125,1283257.25,18.7114737001811,18.8690054750158,21.0328529960005,"Tractor Supply Company operates a retail farm store chain in the United States. The Company provides farm maintenance, animal, general maintenance, lawn and garden, light truck equipment, work clothing, and other products. Tractor Supply serves hobby, part-time, and full-time farmers and ranchers, as well as rural customers, contractors, and tradesman."
AVTR US Equity,AVANTOR INC,10977307648,10977307648,19.2000007629395,,5.78513039381654,5864300032,US,New York,3814979.5,4198287,27.4665920573,35.7975765111247,39.3280141781142,"Avantor, Inc. manufactures and distributes chemicals, reagents, and laboratory supplies. The Company offers amino acids, silicones, bioreagents, denaturants, gas, solvents, stains, dyes, and minerals. Avantor serves biopharma, healthcare, education and government, advanced technologies, life sciences, and applied materials industries worldwide."
MTNOY US Equity,MTN GROUP LTD-SPONS ADR,10966451200,10966451200,5.82000017166138,26.6837043762207,-1.58944643431189,144287997952,SA,OTC US,15431.900390625,14117.671875,28.9710388452179,28.7451857703226,29.1729403742073,"MTN Group Limited provides a wide range of communication services. The Company's services include cellular network access and business solutions. MTN Group is a multinational telecommunications group, operating in countries in Africa and the Middle East."
CHOLF US Equity,CHINA OILFIELD SERVICES-H,10954688512,10954688512,1.46000003814697,21.5833187103271,0,29562271232,CH,OTC US,0,636.15625,#N/A N/A,#N/A N/A,#N/A N/A,"China Oilfield Services Limited provides oilfield services. The Company provides geophysical prospecting, drilling, oilfield technology development, and other services. China Oilfield Services also operates transportation businesses."
BKHYY US Equity,BANK HAPOALIM LTD-ADR,10951049216,10951049216,41.0099983215332,18.1346015930176,1.88819458766014,15620999680,IS,OTC US,605.5,530.15625,#N/A N/A,#N/A N/A,#N/A N/A,"Bank Hapoalim B.M. attracts deposits and offers personal, corporate and institutional banking services.  The Bank offers corporate finance, cash management, foreign exchange, investment advice, loans, securities brokerage, custody services, investment banking, foreign trade financing, and treasury services.  Bank Hapoalim operats in Israel, the Americas, and Europe."
SEOJF US Equity,STORA ENSO OYJ-R SHS,10947083264,10947083264,13.8800001144409,14.5470590591431,0,10301999872,FI,OTC US,446.450012207031,233.265625,#N/A N/A,#N/A N/A,#N/A N/A,"Stora Enso Oyj is an integrated, paper, packaging, and forest products company. The Company produces publication and fine papers, packaging boards, and wood products. Stora Enso operates in more than 40 countries around the world. Stora Enso sells its products to publishers, printing houses, and merchants, as well as the packaging, joinery, and construction industries worldwide."
PWCDF US Equity,POWER CORP OF CANADA,10940867584,10940867584,25.6532001495361,11.4844999313354,-0.23567220616022,49773000704,CA,OTC US,12685.0498046875,8776.40625,26.7171076777365,20.6506883792234,19.5314607608868,"Power Corporation of Canada operates as a diversified management and holding company. The Company invests in financial services, communications, utility, industrial, and energy sectors. Power serves customers worldwide."
SEOAY US Equity,STORA ENSO OYJ-SPONS ADR,10938943488,10938943488,13.4899997711182,14.5470590591431,-7.09366841717128,10301999872,FI,OTC US,11874.599609375,14530.921875,20.1422979061092,27.6762124124241,27.3811425258963,"Stora Enso Oyj is an integrated, paper, packaging, and forest products company. The Company produces publication and fine papers, packaging boards, and wood products. Stora Enso operates in more than 40 countries around the world. Stora Enso sells its products to publishers, printing houses, and merchants, as well as the packaging, joinery, and construction industries worldwide."
CU/X CN Equity,CANADIAN UTILITIES LTD B,10936743936,10936743936,39.9099998474121,15.2891569137573,2.33333294208233,4010999936,CA,Toronto,1353,3720.841,12.90562,13.4478,12.89525,"Canadian Utilities Limited conducts operations in electrical utility services, independent power production, and retail gas and electricity marketing.  The Company also distributes, transmits, gathers, processes, and stores natural gas. In addition, Canadian Utilities provides technical logistical services and billing and call center services."
CU CN Equity,CANADIAN UTILITIES LTD-A,10936743936,10936743936,40.1300010681152,15.2891569137573,2.45086276243696,4010999936,CA,Toronto,461528.6,522160.4,9.839664,11.01166,10.32754,"Canadian Utilities Limited conducts operations in electrical utility services, independent power production, and retail gas and electricity marketing.  The Company also distributes, transmits, gathers, processes, and stores natural gas. In addition, Canadian Utilities provides technical logistical services and billing and call center services."
NICE US Equity,NICE LTD - SPON ADR,10921252864,10921252864,175.770004272461,57.7470741271973,13.2903713742549,1554533024,IS,NASDAQ GS,249794.203125,270778.375,23.0087546915031,23.3552666307819,22.2857501446476,"NICE Ltd provides solutions that manage and analyze multimedia content and transactional data, such as telephony, web, radio and video communications. The Company's solutions include integrated, multimedia recording platforms, software applications and related professional services."
CHRW US Equity,C.H. ROBINSON WORLDWIDE INC,10920119296,10920119296,80.7399978637695,16.7590236663818,3.24808313893987,15654089984,US,NASDAQ GS,1317121.125,1677065.375,21.5101347728543,40.0868349482269,34.6586478154559,"C.H. Robinson Worldwide, Inc. provides multi-modal transportation services and logistics solutions. The Company operates a network of offices in North America, Europe, Asia, South America, and the Middle East. C.H. Robinson offers a variety of logistics services, such as fresh produce sourcing and freight consolidation."
DLMAF US Equity,DOLLARAMA INC,10917678080,10917678080,34.9678001403809,26.0342426300049,2.50940400257074,3781803968,CA,OTC US,1437.65002441406,2859.984375,#N/A N/A,#N/A N/A,#N/A N/A,Dollarama Inc. provides general merchandise through discount retail stores. The Company's stores offer a wide range of consumer products ranging from hammers to gift bags to candy priced for two dollars or less. Dollarama maintains its store locations throughout Canada.
WTR US Equity,AQUA AMERICA INC,10915067904,10915067904,50.5699996948242,40.4588470458984,7.7332790249588,869397008,US,New York,1167226.5,1529544.75,14.1654471674254,16.529626386194,15.0865078881967,"Aqua America, Inc. is a water utility company. The Company supplies water to residential, commercial, industrial, and public customers. Aqua America serves residents through its water and wastewater operations in the Northeastern Southeastern, and Midwestern United States."
KPCPF US Equity,KASIKORNBANK PCL-FOREIGN,10913266688,10913266688,4.55999994277954,8.73786449432373,-5.97938077433834,197456654336,TH,OTC US,2382.75,3619.71875,#N/A N/A,#N/A N/A,#N/A N/A,"Kasikornbank Public Company Limited provides commercial banking services including personal and commercial banking, international trade, as well as investment banking services, to its customers throughout Thailand.  The Bank has foreign branches in Los Angeles, Hong Kong, Cayman Islands, and Shenzhen; and representative offices in Shanghai, Beijing, and Kunmin."
HKTTY US Equity,HKT TRUST AND HKT-UNSP ADR,10910880768,10910880768,14.4099998474121,17.4251594543457,,33274000384,HK,OTC US,0,55.03125,#N/A N/A,#N/A N/A,#N/A N/A,"HKT Trust and HKT Ltd trade together as a stapled security.  HKT Ltd provides telecommunications services.  The Company's business provides telecommunications products and services including local telephony services, local data and broadband services, international telecommunications services, and other services."
EFGSF US Equity,EIFFAGE,10902500352,10902500352,111.25,14.4537916183472,0,17959000064,FR,OTC US,0,1.65625,#N/A N/A,#N/A N/A,#N/A N/A,"Eiffage SA is a contractor and a concessionaire. The Company operates through numerous business lines, including concessions and public-private partnerships, construction, public works, energy, metal. Eiffage offers its products and services throughout Europe and Senegal."
EWZ US Equity,ISHARES MSCI BRAZIL ETF,10892741632,10892741632,46.7599983215332,,-1.45416739791746,,US,NYSE Arca,21698074,23202254,18.0214347950299,19.722957092759,20.2312393778271,iShares MSCI Brazil ETF is an exchange-traded fund in the USA. The ETF's objective is to provide investment results that correspond to the performance of the MSCI Brazil 25/50 Index. The ETF invests in mid and large cap companies in Brazil representing 85% of the Brazilian stock market. The ETF provides investors with comprehensive Brazilian coverage.
KGSPF US Equity,KINGSPAN GROUP PLC,10860060672,10860060672,60,28.1299018859863,-0.180338256080326,4605699840,IR,OTC US,61.4000015258789,833.0625,#N/A N/A,#N/A N/A,#N/A N/A,Kingspan Group PLC is a global market player in high performance insulation and building envelope technologies.
RKLIF US Equity,RENTOKIL INITIAL PLC,10855584768,10855584768,5.86999988555908,,-0.332788563162056,2595099904,GB,OTC US,655,952.5625,#N/A N/A,#N/A N/A,#N/A N/A,"Rentokil Initial plc provides fully integrated facilities management and essential support services to government and commercial sector organization all sizes across all business sectors. The Company provides services in pest control, hygiene, workwear, facilities and plants."
XLE US Equity,ENERGY SELECT SECTOR SPDR,10852905984,10852905984,59.1199989318848,,-1.53231507264127,,US,NYSE Arca,13549894,13618684,16.0772840513506,17.8629987132512,18.8160874044952,"Energy Select Sector SPDR Fund is an exchange-traded fund incorporated in the USA.  The ETF tracks the performance of the Energy Select Sector Index.  The ETF holds large-cap U.S. energy stocks. It invests in companies that  develop & produce crude oil & natural gas, provide drilling and other energy related services. The holdings are weighted by market capitalization."
NI US Equity,NISOURCE INC,10847710208,10847710208,29.0400009155273,21.9736156463623,4.31034754440511,5273399936,US,New York,3365163.75,3763222.5,13.5969623245051,14.868196634592,14.7365254818067,"NiSource Inc. is an energy holding company. The Company's subsidiaries provide natural gas, electricity, and other products and services to customers located within a corridor that runs from the Gulf Coast through the Midwest to New England."
IDTVF US Equity,INDUSTRIVARDEN AB-A SHS,10844066816,10844066816,22.0200004577637,159.199798583984,,802999552,SW,OTC US,0,7.421875,#N/A N/A,#N/A N/A,#N/A N/A,Industrivarden AB is an investment company.  The Company's holdings consists of a portfolio of listed Nordic industrial companies.
